t,Re_p1,Im_p1,Re_p2,Im_p2,g_t
2.640625000000000000e+00,-1.489536172231777922e-01,-3.239468363531063013e-03,-3.411631151468944578e-01,6.487106827588498548e-02,0.000000000000000000e+00
2.656250000000000000e+00,-1.714928752858314309e-01,1.164509081569865996e-02,-3.597639639370504572e-01,7.016033964964200897e-02,0.000000000000000000e+00
2.671875000000000000e+00,-1.891834914394984191e-01,-7.486728245781205937e-03,-3.757796178967708345e-01,7.609071022818449104e-02,0.000000000000000000e+00
2.687500000000000000e+00,-2.102282612444702214e-01,-1.120397272230749981e-02,-4.090963820507481086e-01,6.430548851097342422e-02,0.000000000000000000e+00
2.703125000000000000e+00,-2.089472231311964023e-01,-5.536360712700287567e-02,-3.920942906238758519e-01,6.621704301108780229e-03,0.000000000000000000e+00
2.718750000000000000e+00,-2.361446932632338402e-01,-2.564327032015778149e-02,-3.687689403733955817e-01,2.090152741810781881e-02,0.000000000000000000e+00
2.734375000000000000e+00,-2.100580012031424693e-01,4.078022159478150027e-02,-3.711902180038987309e-01,6.923147981204186285e-02,0.000000000000000000e+00
2.750000000000000000e+00,-2.119059898893135563e-01,4.440290986179384197e-02,-4.021448533672077330e-01,3.536033352464813817e-02,0.000000000000000000e+00
2.765625000000000000e+00,-2.023333411978515683e-01,1.181313348390184009e-01,-3.974502213788948524e-01,2.974393520767035573e-02,0.000000000000000000e+00
2.781250000000000000e+00,-1.972541150777166186e-01,6.165474839775401256e-02,-4.286058053759621012e-01,1.358440282151310123e-02,0.000000000000000000e+00
2.796875000000000000e+00,-1.829159430660511343e-01,1.023720473794387520e-01,-3.923999376302063080e-01,5.428447132394300517e-02,0.000000000000000000e+00
2.812500000000000000e+00,-1.640675049161106347e-01,9.056941309869115386e-02,-3.319762103658643326e-01,7.579912279015474375e-02,0.000000000000000000e+00
2.828125000000000000e+00,-1.567334914787088529e-01,1.055509280611935802e-01,-3.748495726135722683e-01,5.230352250184803348e-02,0.000000000000000000e+00
2.843750000000000000e+00,-2.267285002963737861e-01,9.270655875018933567e-02,-3.782498640416765423e-01,6.702604375490382738e-02,0.000000000000000000e+00
2.859375000000000000e+00,-1.654300276854835106e-01,1.679945908638915131e-01,-3.852398113032356464e-01,7.103920663423832216e-02,0.000000000000000000e+00
2.875000000000000000e+00,-1.762233690300348821e-01,1.479740669536488140e-01,-3.992528457198096792e-01,-1.288930497871968416e-02,0.000000000000000000e+00
2.890625000000000000e+00,-1.137732491126586115e-01,1.781769310463750255e-01,-3.726867887116681044e-01,2.252956370206478723e-02,0.000000000000000000e+00
2.906250000000000000e+00,-1.092269178640704191e-01,1.767778484057285493e-01,-3.650181369833393474e-01,4.961785987900164258e-02,0.000000000000000000e+00
2.921875000000000000e+00,-1.159821671807226562e-01,2.033705739986950145e-01,-2.889182189948107382e-01,3.427273798226359441e-02,0.000000000000000000e+00
2.937500000000000000e+00,-1.229108368956180614e-01,2.094649016175939849e-01,-3.126710372527216619e-01,3.356953757261658261e-02,0.000000000000000000e+00
2.953125000000000000e+00,-1.425881043708754070e-01,2.472372244922748652e-01,-3.189789916553326110e-01,5.218747301212712381e-02,0.000000000000000000e+00
2.968750000000000000e+00,-1.122725483641438676e-01,2.738087133949867469e-01,-3.159702368872527867e-01,1.900433529701271761e-03,0.000000000000000000e+00
2.984375000000000000e+00,-1.503605706012056675e-01,2.824877777263446466e-01,-3.200595301363123313e-01,2.292064145679300127e-02,0.000000000000000000e+00
3.000000000000000000e+00,-1.473881274521689488e-01,2.605998164668119621e-01,-2.924568330373328862e-01,5.619465706296537452e-03,0.000000000000000000e+00
3.015625000000000000e+00,-1.808099272856707185e-01,3.062877118652064246e-01,-2.825880250677013095e-01,3.881397930731341622e-02,0.000000000000000000e+00
3.031250000000000000e+00,-1.968393784903360588e-01,3.411198485589340690e-01,-2.672835213693539047e-01,7.099824877579248572e-02,0.000000000000000000e+00
3.046875000000000000e+00,-1.715340106403481224e-01,3.328441728415323930e-01,-2.201108456474590858e-01,7.433200927188514384e-02,0.000000000000000000e+00
3.062500000000000000e+00,-1.988735713910156355e-01,3.915027408842608470e-01,-2.167499433066044090e-01,6.347395909343178655e-02,0.000000000000000000e+00
3.078125000000000000e+00,-2.156884604989554310e-01,4.257265785374501066e-01,-1.995382643167508685e-01,5.520602782514778123e-02,0.000000000000000000e+00
3.093750000000000000e+00,-2.209480835392451936e-01,4.298896545368137700e-01,-2.229976748942466835e-01,3.455218626240635221e-02,0.000000000000000000e+00
3.109375000000000000e+00,-1.859385741749602083e-01,3.861893298179199796e-01,-2.357393887518633713e-01,1.194579727102002605e-04,0.000000000000000000e+00
3.125000000000000000e+00,-1.848060245683350034e-01,4.078815394407651618e-01,-2.150714541687088477e-01,3.099437056193251813e-02,0.000000000000000000e+00
3.140625000000000000e+00,-1.814728188091734029e-01,3.561462603687707840e-01,-2.248933078982395251e-01,5.364542898858334213e-02,0.000000000000000000e+00
3.156250000000000000e+00,-2.061387028753317308e-01,3.590390379911152507e-01,-1.991173911662340867e-01,8.308053473952629886e-02,0.000000000000000000e+00
3.171875000000000000e+00,-1.241098320277716771e-01,3.390559754484910315e-01,-2.265508192294636014e-01,7.464018777743394728e-02,0.000000000000000000e+00
3.187500000000000000e+00,-6.386254180622406851e-02,3.411595470664315344e-01,-2.106705645968285912e-01,5.556581303912716541e-02,0.000000000000000000e+00
3.203125000000000000e+00,-3.048334795864031735e-02,3.869957510958493274e-01,-2.459083381699522231e-01,9.131399421334167321e-03,0.000000000000000000e+00
3.218750000000000000e+00,-4.531283258039552758e-02,3.817107998493792786e-01,-2.428457948859669702e-01,4.975727515525502596e-03,0.000000000000000000e+00
3.234375000000000000e+00,-5.023464470756745098e-02,3.784799065542165941e-01,-2.433837242883624408e-01,-1.522287652845626636e-02,0.000000000000000000e+00
3.250000000000000000e+00,2.393346349688006691e-02,3.533174085259863650e-01,-2.820857797571190151e-01,2.407664404237741876e-02,0.000000000000000000e+00
3.265625000000000000e+00,7.475374110524543852e-04,3.813386688064829277e-01,-2.368667238298012012e-01,-3.326358516791049370e-03,0.000000000000000000e+00
3.281250000000000000e+00,-2.792090929442712574e-02,3.975291551225880737e-01,-2.221577660115306718e-01,1.777727058886438213e-02,0.000000000000000000e+00
3.296875000000000000e+00,-7.901991406288838213e-03,4.066393041163319788e-01,-2.084128241867214959e-01,-8.967773358368211906e-03,0.000000000000000000e+00
3.312500000000000000e+00,-2.581076688924597781e-02,3.922250207360444829e-01,-2.206191756384200953e-01,-3.862679156791045689e-04,0.000000000000000000e+00
3.328125000000000000e+00,2.784120856914784614e-02,3.981596103640790418e-01,-1.810315255061406836e-01,7.906020569403357512e-03,0.000000000000000000e+00
3.343750000000000000e+00,2.657351640272289858e-02,4.121931902701811978e-01,-1.816914998980187490e-01,4.762880720391163974e-02,0.000000000000000000e+00
3.359375000000000000e+00,-4.912912533981401986e-02,4.103633501726566268e-01,-1.955381629665283172e-01,5.048876553485731611e-02,0.000000000000000000e+00
3.375000000000000000e+00,-6.174698029456628101e-02,3.944984654125314738e-01,-2.324038248938370410e-01,7.301030213470663388e-02,0.000000000000000000e+00
3.390625000000000000e+00,-3.538321933635193289e-02,4.606275576277587547e-01,-1.849254359756112298e-01,7.452184992425457677e-02,0.000000000000000000e+00
3.406250000000000000e+00,-1.494863352447845656e-02,4.280167621950465295e-01,-1.826447612817138078e-01,9.137019513280247862e-02,0.000000000000000000e+00
3.421875000000000000e+00,-2.171854554790946315e-02,3.957068969417230631e-01,-1.772500228893803542e-01,1.178045631314990904e-01,0.000000000000000000e+00
3.437500000000000000e+00,-5.854374584637543621e-02,3.710678622344958377e-01,-2.021833713706398250e-01,7.424752015702060226e-02,0.000000000000000000e+00
3.453125000000000000e+00,-6.435151901315522283e-02,3.106338674954312595e-01,-1.913027625610610183e-01,3.309940369758760520e-02,0.000000000000000000e+00
3.468750000000000000e+00,-7.848113020348092272e-02,3.129762711623919613e-01,-2.423060987804752930e-01,5.219925588566972328e-03,0.000000000000000000e+00
3.484375000000000000e+00,-7.634178152803623718e-02,2.850527622132736916e-01,-2.261637129828491521e-01,7.205926322339692436e-02,0.000000000000000000e+00
3.500000000000000000e+00,-4.376801107957534881e-02,2.938416440159425935e-01,-1.676321845662791243e-01,4.942431372502500975e-02,0.000000000000000000e+00
3.515625000000000000e+00,-7.312155268509448747e-02,2.995834324979700924e-01,-1.619817672221098015e-01,7.603078258156970026e-02,0.000000000000000000e+00
3.531250000000000000e+00,-3.635647104676600211e-02,2.646833025239299642e-01,-1.687057769717698330e-01,7.221513162867673752e-02,0.000000000000000000e+00
3.546875000000000000e+00,-2.326387800170554715e-02,2.454448558656613655e-01,-1.938197909988437495e-01,8.546256981275096587e-02,0.000000000000000000e+00
3.562500000000000000e+00,-2.330107089889928845e-02,2.240722757990125380e-01,-1.709169314592888234e-01,8.823887492975200642e-02,0.000000000000000000e+00
3.578125000000000000e+00,-2.006251232413039029e-02,1.860734571201720922e-01,-2.049655997550735853e-01,1.081698471594142452e-01,0.000000000000000000e+00
3.593750000000000000e+00,1.572778087099077626e-02,1.822960568061792186e-01,-2.118632588060660182e-01,9.867573236090992905e-02,0.000000000000000000e+00
3.609375000000000000e+00,5.482011170487642582e-02,1.893161227641985134e-01,-2.013557052660520374e-01,1.038074135090426980e-01,0.000000000000000000e+00
3.625000000000000000e+00,6.068743747422267187e-02,2.039447548974750724e-01,-1.804858341565736546e-01,6.573767001755650985e-02,0.000000000000000000e+00
3.640625000000000000e+00,1.050661345694976351e-01,1.641705088334184937e-01,-1.756547910213118735e-01,5.156777977727436402e-02,0.000000000000000000e+00
3.656250000000000000e+00,1.244127330255579283e-01,1.510215758089190063e-01,-1.447162805043015199e-01,6.434735465617981431e-02,0.000000000000000000e+00
3.671875000000000000e+00,8.188900859053323267e-02,1.733283294193213309e-01,-1.657537655075451699e-01,2.043451444610718676e-02,0.000000000000000000e+00
3.687500000000000000e+00,8.026465997283803444e-02,1.958861211309863570e-01,-1.646660255228370451e-01,2.172499959586248613e-02,0.000000000000000000e+00
3.703125000000000000e+00,7.072649484054333024e-02,1.995172323219932264e-01,-1.556441260079250433e-01,2.337510749179434050e-02,0.000000000000000000e+00
3.718750000000000000e+00,8.648274518800914967e-02,1.796701758696820361e-01,-1.443216335724952226e-01,3.517447873911402206e-02,0.000000000000000000e+00
3.734375000000000000e+00,7.253494166785916242e-02,1.720147807431111342e-01,-1.452212337041019208e-01,3.084682494444365708e-02,0.000000000000000000e+00
3.750000000000000000e+00,9.412696371847396881e-02,1.142959533830788244e-01,-1.015720826683610273e-01,5.169866043954337437e-02,0.000000000000000000e+00
3.765625000000000000e+00,7.287351208576418882e-02,6.261301981863549859e-02,-7.690200814824033060e-02,7.805286379209409875e-02,0.000000000000000000e+00
3.781250000000000000e+00,7.513087427480304170e-02,9.017520651121707642e-02,-7.966020901530439235e-02,8.229781109838649189e-02,0.000000000000000000e+00
3.796875000000000000e+00,5.666405711190981853e-02,4.506811909406159555e-02,-1.042369304213474623e-01,3.575609193934275315e-02,0.000000000000000000e+00
3.812500000000000000e+00,3.738264401082948274e-02,6.205578321851823453e-02,-9.437823381925987409e-02,3.817425314311498341e-02,0.000000000000000000e+00
3.828125000000000000e+00,4.752489566595390069e-02,7.370187428080003655e-02,-4.503695315332315041e-02,6.221457140405432795e-02,0.000000000000000000e+00
3.843750000000000000e+00,9.636573838629233779e-02,1.110752141218057654e-01,-4.414431154255064882e-02,3.964231333736720903e-02,0.000000000000000000e+00
3.859375000000000000e+00,5.854050765318735000e-02,7.931124711520019799e-02,-2.753492941384231077e-02,4.748191386802305680e-02,0.000000000000000000e+00
3.875000000000000000e+00,6.970527810702760452e-02,7.628550425920012368e-02,-1.373852218240081101e-02,9.755638420641572772e-02,0.000000000000000000e+00
3.890625000000000000e+00,2.986614834441490146e-02,5.771599812482063052e-02,-1.572833640590465612e-02,1.033367674703665751e-01,0.000000000000000000e+00
3.906250000000000000e+00,5.637420189209028237e-02,5.195780536745962797e-02,-3.167849345195521832e-02,1.006213629042146535e-01,0.000000000000000000e+00
3.921875000000000000e+00,8.031009674225016159e-02,2.718311174218305398e-02,-4.790729573747657538e-02,1.004341491700395661e-01,0.000000000000000000e+00
3.937500000000000000e+00,7.024811949870064798e-02,4.671675708233553187e-02,-4.173885381522338817e-02,1.172859753760588514e-01,0.000000000000000000e+00
3.953125000000000000e+00,8.669629628578036373e-02,2.181565862339651315e-02,-6.199988972804652138e-02,9.131831179850466440e-02,0.000000000000000000e+00
3.968750000000000000e+00,6.658069273195003912e-02,5.718316768179127277e-03,-5.618942972283895443e-02,8.248322138894648159e-02,0.000000000000000000e+00
3.984375000000000000e+00,7.197758332176935891e-02,-3.157086628998543448e-02,-3.180447280792253473e-02,6.941688349239910627e-02,0.000000000000000000e+00
4.000000000000000000e+00,7.754124633687425883e-02,-4.213005999604584745e-02,-9.179436308593481083e-04,7.802934940514530404e-02,0.000000000000000000e+00
4.015625000000000000e+00,7.023497477932094668e-02,-9.095530358459906484e-02,1.224932983138346879e-02,5.971678023161836046e-02,0.000000000000000000e+00
4.031250000000000000e+00,8.337031442823183980e-02,-1.047434530155824939e-01,7.841603487501154837e-03,4.489433766737285780e-02,0.000000000000000000e+00
4.046875000000000000e+00,7.952616281036060941e-02,-9.228740560526817183e-02,-6.266704345736178079e-03,4.382060241040951210e-02,0.000000000000000000e+00
4.062500000000000000e+00,1.109482842046409512e-01,-1.153026354606049020e-01,-6.749522081759678875e-03,4.304341248794751190e-02,0.000000000000000000e+00
4.078125000000000000e+00,1.238979971963149462e-01,-1.563280321725281918e-01,-1.904470927535998823e-02,1.215176123001003930e-02,0.000000000000000000e+00
4.093750000000000000e+00,1.021078707400317476e-01,-1.519930220430172896e-01,-1.395377280304508673e-02,1.582169559759416533e-02,0.000000000000000000e+00
4.109375000000000000e+00,5.494336232595736780e-02,-1.426182007860316570e-01,-2.297365215021760984e-02,3.924488809979595483e-02,0.000000000000000000e+00
4.125000000000000000e+00,5.856802578522809360e-02,-1.492232019352721650e-01,-2.340407053345412020e-02,4.583905866805959572e-02,0.000000000000000000e+00
4.140625000000000000e+00,7.323354855984295919e-02,-1.339919562596752489e-01,-2.842533756929137984e-02,2.101523081672475313e-02,0.000000000000000000e+00
4.156250000000000000e+00,5.766128859966795223e-02,-1.331959122387063321e-01,-3.106929203836777259e-02,5.307343707991421522e-03,0.000000000000000000e+00
4.171875000000000000e+00,4.100833560718534360e-02,-1.440560016779329489e-01,-3.100970868354827742e-02,-8.598349386133949390e-03,0.000000000000000000e+00
4.187500000000000000e+00,1.358700081800902001e-02,-1.624037059388740156e-01,-2.915529502266960699e-03,3.533464232643018180e-03,0.000000000000000000e+00
4.203125000000000000e+00,2.734064218627245760e-02,-1.572410222071885522e-01,1.124941831690889904e-02,4.794169279879451247e-03,0.000000000000000000e+00
4.218750000000000000e+00,2.813736780733535822e-02,-1.659817427525380196e-01,2.980650499571480157e-03,5.238871942927892864e-03,0.000000000000000000e+00
4.234375000000000000e+00,1.466410071677115394e-02,-1.849498627250563410e-01,5.124653843574896415e-03,1.592949791125550935e-02,0.000000000000000000e+00
4.250000000000000000e+00,-3.112176765286809102e-03,-1.759244374866509864e-01,2.586115763694909683e-02,5.317686277063921572e-03,0.000000000000000000e+00
4.265625000000000000e+00,6.864196174298523023e-03,-1.910990337385678750e-01,2.542513156830455284e-02,2.069106295126117712e-02,0.000000000000000000e+00
4.281250000000000000e+00,8.485715597758555773e-03,-1.745829782685798248e-01,3.021751986581252755e-02,9.120901291766111973e-03,0.000000000000000000e+00
4.296875000000000000e+00,-1.052376799152722302e-02,-1.838609868357586052e-01,2.350150722098216099e-02,7.352464886395728046e-03,0.000000000000000000e+00
4.312500000000000000e+00,-2.052605396979689800e-02,-1.781408649732369176e-01,2.871884628506087694e-02,1.716279136787389817e-02,0.000000000000000000e+00
4.328125000000000000e+00,-2.953719119676613894e-02,-1.506521852352701862e-01,1.639328619406949655e-02,1.845753551052257968e-02,0.000000000000000000e+00
4.343750000000000000e+00,-2.408483773963157951e-02,-1.544041497372736216e-01,2.920492103705310538e-02,3.017717099691698962e-03,0.000000000000000000e+00
4.359375000000000000e+00,-1.601092704279531362e-02,-1.702636513528317519e-01,2.047997110929629036e-02,1.289907104661085560e-02,0.000000000000000000e+00
4.375000000000000000e+00,-1.588552075466917457e-02,-1.550355673522068600e-01,1.988576704368813508e-02,-1.127113700888860912e-02,0.000000000000000000e+00
4.390625000000000000e+00,-4.615449560364967563e-02,-1.693436089664244193e-01,4.506277306268950678e-03,-7.205986863599698859e-03,0.000000000000000000e+00
4.406250000000000000e+00,-4.975480857147963204e-02,-1.792178521253026957e-01,2.351425314999074090e-02,1.849080038114059646e-02,0.000000000000000000e+00
4.421875000000000000e+00,-4.935017283747030609e-02,-1.746722234032485610e-01,1.794052947766072367e-02,-2.094896929987638719e-03,0.000000000000000000e+00
4.437500000000000000e+00,-3.841963762950906247e-02,-1.652517883833552748e-01,3.337696143146217514e-02,-5.927256033668438368e-03,0.000000000000000000e+00
4.453125000000000000e+00,-2.399313023185034935e-02,-1.683113511696528453e-01,3.434833470641106279e-02,-2.761873248406686472e-03,0.000000000000000000e+00
4.468750000000000000e+00,-6.319431517581818036e-03,-1.712837818731014206e-01,4.606386558440297985e-02,2.494694051041383242e-04,0.000000000000000000e+00
4.484375000000000000e+00,1.451303148045362569e-02,-1.485730713843379791e-01,4.570346597793215060e-02,-1.902403976966883514e-02,0.000000000000000000e+00
4.500000000000000000e+00,1.630771105849603692e-02,-1.471828698963787985e-01,4.143933197323979023e-02,-9.125423131866077647e-03,0.000000000000000000e+00
4.515625000000000000e+00,2.968345496621084198e-02,-1.424702251918741891e-01,4.781907060215056376e-02,-1.766931281699267789e-02,0.000000000000000000e+00
4.531250000000000000e+00,1.304169990521210831e-03,-1.287037577591395032e-01,6.416396075811126032e-02,6.246515424686664535e-03,0.000000000000000000e+00
4.546875000000000000e+00,-1.582818523576005887e-02,-1.349261158968250718e-01,6.648917653801164618e-02,1.034837347315707180e-02,0.000000000000000000e+00
4.562500000000000000e+00,-9.015030805703858063e-03,-1.320411198259736907e-01,7.320105869429840983e-02,1.445946366158832458e-02,0.000000000000000000e+00
4.578125000000000000e+00,-1.678467811767448900e-02,-1.415658218066958851e-01,9.246110790815971481e-02,2.424417589492969954e-02,0.000000000000000000e+00
4.593750000000000000e+00,-1.888975753700775778e-02,-1.476211065381250465e-01,8.490001132926296157e-02,1.449036846958196879e-02,0.000000000000000000e+00
4.609375000000000000e+00,-2.516005272329352796e-02,-1.431264727546047166e-01,7.719563134208987099e-02,1.220444278518283826e-02,0.000000000000000000e+00
4.625000000000000000e+00,-2.230384649409929837e-02,-1.487268893149896465e-01,7.657037046141215719e-02,2.717757990882423841e-02,0.000000000000000000e+00
4.640625000000000000e+00,-3.152169946889125940e-02,-1.386115405702231518e-01,8.046369359124529164e-02,2.643632774502881547e-02,0.000000000000000000e+00
4.656250000000000000e+00,-2.599308963275157036e-02,-1.313553351486992371e-01,8.643407040403562613e-02,2.424973668594997134e-02,0.000000000000000000e+00
4.671875000000000000e+00,-2.024727093604925324e-02,-1.424743827338462721e-01,8.125767762017241380e-02,1.874033787216235897e-02,0.000000000000000000e+00
4.687500000000000000e+00,-2.035021332869941038e-02,-1.421487730566677044e-01,8.966617203481636045e-02,1.701898055873437426e-02,0.000000000000000000e+00
4.703125000000000000e+00,-7.783409912050590247e-03,-1.503633078588675898e-01,9.627294474959069426e-02,2.136777297398646108e-02,0.000000000000000000e+00
4.718750000000000000e+00,6.550924426216893229e-04,-1.406548660056997913e-01,8.245632617670166364e-02,1.989635425464728047e-02,0.000000000000000000e+00
4.734375000000000000e+00,-8.621091444295249893e-04,-1.394074966019478723e-01,7.849818541728964538e-02,1.430014113108952351e-02,0.000000000000000000e+00
4.750000000000000000e+00,-1.013471315374378685e-02,-1.333875633816175299e-01,6.711939843710025555e-02,1.417571821724225752e-02,0.000000000000000000e+00
4.765625000000000000e+00,2.753988074978161449e-03,-1.245761405844414277e-01,6.394245190821241931e-02,1.521547579738946436e-02,0.000000000000000000e+00
4.781250000000000000e+00,7.846314323485007944e-03,-1.146432101873552517e-01,7.603184397114436111e-02,2.229320195865400894e-02,0.000000000000000000e+00
4.796875000000000000e+00,3.515451456701669530e-02,-1.041183796391696864e-01,9.255171601902077716e-02,1.722959593480374169e-02,0.000000000000000000e+00
4.812500000000000000e+00,2.424063929182997471e-02,-8.199710306719143471e-02,8.694468039118755098e-02,8.346982666073216733e-03,0.000000000000000000e+00
4.828125000000000000e+00,2.218118286412337770e-02,-7.685567667242300394e-02,6.328839158149383859e-02,-2.751691841620718983e-03,0.000000000000000000e+00
4.843750000000000000e+00,9.304022628649030735e-03,-9.148692923486848039e-02,5.853973155527773115e-02,-6.381771977009020186e-03,0.000000000000000000e+00
4.859375000000000000e+00,-6.362135948647034724e-03,-7.326131006910847898e-02,7.351547897655028030e-02,-1.432782016808410719e-02,0.000000000000000000e+00
4.875000000000000000e+00,-6.606233663718049688e-03,-6.809449290134059196e-02,6.578099219792284125e-02,-2.947959771229570133e-02,0.000000000000000000e+00
4.890625000000000000e+00,6.102857462696788596e-03,-6.821605816873473060e-02,7.081503982400740027e-02,-1.330870611445295060e-02,0.000000000000000000e+00
4.906250000000000000e+00,5.898270347217704837e-03,-7.794631914384518578e-02,9.260154034569885451e-02,-1.716395403946352136e-02,0.000000000000000000e+00
4.921875000000000000e+00,-1.408552710151144034e-03,-6.906149009299787644e-02,1.009336212509625713e-01,-2.542798232045487966e-02,0.000000000000000000e+00
4.937500000000000000e+00,9.519223215906268826e-03,-6.621094905202519476e-02,1.140386941341276078e-01,-2.888367893466848788e-02,0.000000000000000000e+00
4.953125000000000000e+00,1.991533949817308677e-02,-5.169385667146077917e-02,1.260016193889413882e-01,-2.656657909661374814e-02,0.000000000000000000e+00
4.968750000000000000e+00,1.621338208108435638e-02,-4.176993501692968097e-02,1.192607632328530620e-01,-2.922647090016047486e-02,0.000000000000000000e+00
4.984375000000000000e+00,1.783418323881003076e-02,-1.551321361331546231e-02,1.103231854750092861e-01,-2.978147609609464730e-02,0.000000000000000000e+00
5.000000000000000000e+00,1.064334193539465817e-02,-2.785820566045565938e-02,9.478144553991137145e-02,-2.918627377995142505e-02,0.000000000000000000e+00
5.015625000000000000e+00,1.638297498121085369e-02,-2.673397174063547183e-02,8.908049892065626751e-02,-3.202328113886037525e-02,0.000000000000000000e+00
5.031250000000000000e+00,1.563941197583183784e-02,-3.159241310135971897e-02,9.617624601360658110e-02,-3.773770460317262682e-02,0.000000000000000000e+00
5.046875000000000000e+00,8.854107807895970341e-04,-2.332195976987497255e-02,8.790433049516346853e-02,-4.161705755444989469e-02,0.000000000000000000e+00
5.062500000000000000e+00,3.884726966591254649e-04,-1.619238510812472109e-02,8.998516388534083532e-02,-4.140840569384438702e-02,0.000000000000000000e+00
5.078125000000000000e+00,-4.638512915377301753e-03,-1.360627456133673384e-02,9.953681229236616135e-02,-3.581046554057338432e-02,0.000000000000000000e+00
5.093750000000000000e+00,1.717995803916312278e-02,-6.458518357970095304e-03,8.777952757986980103e-02,-3.823616887632108607e-02,0.000000000000000000e+00
5.109375000000000000e+00,1.884230768708697670e-02,-1.822534122901581059e-03,8.722223978944912415e-02,-3.284944393956786696e-02,0.000000000000000000e+00
5.125000000000000000e+00,1.892543892433611735e-02,3.014725342402186248e-03,9.282996935811645145e-02,-3.482561711886673211e-02,0.000000000000000000e+00
5.140625000000000000e+00,8.744911742984451050e-03,-6.785682186009827678e-03,9.770824284619186728e-02,-2.587661395167292766e-02,0.000000000000000000e+00
5.156250000000000000e+00,1.055833979461758693e-02,2.487408109958245939e-04,9.797291751663625425e-02,-1.413252041374494020e-02,0.000000000000000000e+00
5.171875000000000000e+00,1.522610142514287113e-02,7.669757921416890840e-03,9.687916663907392145e-02,-1.250248876293651862e-02,0.000000000000000000e+00
5.187500000000000000e+00,1.699063211054164385e-02,1.916637254648147215e-02,8.145388261938152352e-02,-2.070349723669156691e-02,0.000000000000000000e+00
5.203125000000000000e+00,1.054027704087827193e-02,4.666005702560408266e-03,7.186494750340848003e-02,-7.694343713750371495e-03,0.000000000000000000e+00
5.218750000000000000e+00,2.320613290264491105e-02,-3.769150089599051460e-03,7.826876213194659815e-02,-6.875307115059360250e-03,0.000000000000000000e+00
5.234375000000000000e+00,3.446863059104341570e-02,3.086828317394622531e-03,8.115961003316965461e-02,-1.534781422192290322e-02,0.000000000000000000e+00
5.250000000000000000e+00,3.925094921788165742e-02,1.582075169930333147e-02,8.102554087614287359e-02,-1.161512325842150792e-02,0.000000000000000000e+00
5.265625000000000000e+00,5.352845890896022057e-02,2.570200439654305585e-02,7.429474072985853272e-02,-1.027003223857496025e-02,0.000000000000000000e+00
5.281250000000000000e+00,4.854176649061701931e-02,3.249712680414075516e-02,8.127641875313541819e-02,-5.975424333841673936e-03,0.000000000000000000e+00
5.296875000000000000e+00,6.178796735118635697e-02,3.846576745209705911e-02,8.856927483835834447e-02,-1.281371613020097951e-02,0.000000000000000000e+00
5.312500000000000000e+00,7.530139967682338009e-02,4.186619496544199959e-02,8.402239348310730493e-02,-2.110035799125902292e-02,0.000000000000000000e+00
5.328125000000000000e+00,7.910163877498078977e-02,3.080486510483576579e-02,8.488331080863036060e-02,-9.992754384860948191e-03,0.000000000000000000e+00
5.343750000000000000e+00,6.785055975760095892e-02,2.559911236391159209e-02,8.113476671028108100e-02,-9.781982359774640465e-03,0.000000000000000000e+00
5.359375000000000000e+00,6.019614009963870221e-02,2.949632494220510645e-02,8.147553667218815354e-02,-2.307284017336382054e-02,0.000000000000000000e+00
5.375000000000000000e+00,4.912581979477011890e-02,2.266150874916765534e-02,8.050535181871362744e-02,-2.002119105046345007e-02,0.000000000000000000e+00
5.390625000000000000e+00,5.572293237377699826e-02,3.441192690314462399e-02,8.203487143369753154e-02,-1.978205727535130298e-02,0.000000000000000000e+00
5.406250000000000000e+00,5.137841945638527835e-02,4.022551398087803598e-02,7.525184617681253407e-02,-1.946361044048387431e-02,0.000000000000000000e+00
5.421875000000000000e+00,4.371609151564749551e-02,3.751881480393998852e-02,7.024485263847274341e-02,-1.309545107641637771e-02,0.000000000000000000e+00
5.437500000000000000e+00,4.520952212688864741e-02,2.511258203067077283e-02,6.914725578119108873e-02,-8.787977107969602644e-03,0.000000000000000000e+00
5.453125000000000000e+00,4.318217792742800459e-02,8.607461427171558821e-03,6.112883006752493215e-02,-1.309717738547473871e-02,0.000000000000000000e+00
5.468750000000000000e+00,3.710218975507768163e-02,6.263557202837554370e-03,6.111406697846982761e-02,-1.172312517923997099e-02,0.000000000000000000e+00
5.484375000000000000e+00,3.305958869767892938e-02,-2.884719154826372858e-04,7.381662237848034269e-02,-1.229460742753046322e-02,0.000000000000000000e+00
5.500000000000000000e+00,3.283785606639358368e-02,-1.442864201332795873e-02,7.405109191241471267e-02,-6.902168343347250129e-03,0.000000000000000000e+00
5.515625000000000000e+00,2.068627152902457328e-02,-1.939227384787769667e-02,6.844608673860687331e-02,-5.769950563945978710e-03,0.000000000000000000e+00
5.531250000000000000e+00,2.445229148294328012e-02,-2.210854639158511131e-02,5.487894790014256202e-02,-8.352482831045383166e-03,0.000000000000000000e+00
5.546875000000000000e+00,4.379049006862026361e-02,-2.695632078185478467e-02,6.522276141709626440e-02,-3.442436860315369832e-03,0.000000000000000000e+00
5.562500000000000000e+00,4.288998323835924165e-02,-2.253385768160933236e-02,6.814064795975850741e-02,-3.236330831284779663e-03,0.000000000000000000e+00
5.578125000000000000e+00,3.959261526776424595e-02,-2.419625392720796062e-02,6.778264026272373677e-02,-8.115420863442794619e-03,0.000000000000000000e+00
