bin_left,bin_right,D_intra,D_inter,D_clone_anal,D_clone_ml
0.0002966698439746406,0.000297153807831043,0.0,1412.8695123242521,0.0,0.0
0.000297153807831043,0.0002976377716874453,0.0,1392.2068122741669,0.0,0.0
0.0002976377716874453,0.00029812173554384766,0.0,1364.6982883687408,0.0,0.0
0.00029812173554384766,0.00029860569940025003,0.0,1350.4222410613015,0.0,0.0
0.00029860569940025003,0.00029908966325665234,0.0,1337.8576497177696,0.0,0.0
0.00029908966325665234,0.0002995736271130547,0.0,1310.9752682381143,0.0,0.0
0.0002995736271130547,0.0003000575909694571,0.0,1303.8372445843947,0.0,0.0
0.0003000575909694571,0.0003005415548258594,0.0,1280.0020895770886,0.0,0.0
0.0003005415548258594,0.00030102551868226176,0.0,1268.4810689428714,0.0,0.0
0.00030102551868226176,0.0003015094825386641,0.0,1258.0871046751745,0.0,0.0
0.0003015094825386641,0.00030199344639506644,0.0,1235.4207488626241,0.0,0.0
0.00030199344639506644,0.0003024774102514688,0.0,1212.0865077956482,0.0,0.0
0.0003024774102514688,0.0003029613741078712,0.0,1198.854031197817,0.0,0.0
0.0003029613741078712,0.0003034453379642735,0.0,1182.3656139861412,0.0,0.0
0.0003034453379642735,0.00030392930182067586,0.0,1160.4923719126223,0.0,0.0
0.00030392930182067586,0.0003044132656770782,0.0,1152.6864630047535,0.0,0.0
0.0003044132656770782,0.00030489722953348054,0.0,1120.5444851489488,0.0,0.0
0.00030489722953348054,0.0003053811933898829,0.0,1106.644123296843,0.0,0.0
0.0003053811933898829,0.0003058651572462853,0.0,1101.7184695474925,0.0,0.0
0.0003058651572462853,0.0003063491211026876,0.0,1075.003059381645,0.0,0.0
0.0003063491211026876,0.00030683308495908996,0.0,1064.9847805692864,0.0,0.0
0.00030683308495908996,0.0003073170488154923,0.0,1046.7431645653364,0.0,0.0
0.0003073170488154923,0.00030780101267189464,0.0,1028.5850342182703,0.0,0.0
0.00030780101267189464,0.000308284976528297,0.0,1012.5557881185742,0.0,0.0
0.000308284976528297,0.0003087689403846994,0.0,1019.2346406600661,0.0,0.0
0.0003087689403846994,0.0003092529042411017,0.0,991.350431299448,0.0,0.0
0.0003092529042411017,0.00030973686809750405,0.0,973.4427579224615,0.0,0.0
0.00030973686809750405,0.0003102208319539064,0.0,967.8492189189619,0.0,0.0
0.0003102208319539064,0.00031070479581030874,0.0,953.7401429251669,0.0,0.0
0.00031070479581030874,0.0003111887596667111,0.0,934.7054131818079,0.0,0.0
0.0003111887596667111,0.00031167272352311347,0.0,926.1898761914055,0.0,0.0
0.00031167272352311347,0.0003121566873795158,0.0,921.1807367853896,0.0,0.0
0.0003121566873795158,0.00031264065123591815,0.0,908.9918308970636,0.0,0.0
0.00031264065123591815,0.0003131246150923205,0.0,882.8190775000917,0.0,0.0
0.0003131246150923205,0.00031360857894872283,0.0,873.0929984866418,0.0,0.0
0.00031360857894872283,0.0003140925428051252,0.0,856.1871529908924,0.0,0.0
0.0003140925428051252,0.00031457650666152757,0.0,863.5338907865336,0.0,0.0
0.00031457650666152757,0.0003150604705179299,0.0,837.6950800167301,0.0,0.0
0.0003150604705179299,0.00031554443437433225,0.0,825.7566310987193,0.0,0.0
0.00031554443437433225,0.0003160283982307346,0.0,817.115865623164,0.0,0.0
0.0003160283982307346,0.00031651236208713693,0.0,809.3516995437702,0.0,0.0
0.00031651236208713693,0.0003169963259435393,0.0,789.523856061125,0.0,0.0
0.0003169963259435393,0.00031748028979994167,0.0,781.801432810025,0.0,0.0
0.00031748028979994167,0.000317964253656344,0.0,769.4872984367352,0.0,0.0
0.000317964253656344,0.00031844821751274635,0.0,762.5579889248511,0.0,0.0
0.00031844821751274635,0.0003189321813691487,0.0,751.2039396043147,0.0,0.0
0.0003189321813691487,0.00031941614522555103,0.0,737.4288062375699,0.0,0.0
0.00031941614522555103,0.0003199001090819534,0.0,736.3017498711106,0.0,0.0
0.0003199001090819534,0.00032038407293835577,0.0,718.1436195239291,0.0,0.0
0.00032038407293835577,0.0003208680367947581,0.0,711.5482526392855,0.0,0.0
0.0003208680367947581,0.00032135200065116045,0.0,698.8166899819867,0.0,0.0
0.00032135200065116045,0.0003218359645075628,0.0,689.0071253116703,0.0,0.0
0.0003218359645075628,0.00032231992836396513,0.0,688.4227257143668,0.0,0.0
0.00032231992836396513,0.0003228038922203675,0.0,663.1265717133887,0.0,0.0
0.0003228038922203675,0.00032328785607676987,0.0,673.6040216378543,0.0,0.0
0.00032328785607676987,0.0003237718199331722,0.0,651.9812365348469,0.0,0.0
0.0003237718199331722,0.00032425578378957455,0.0,640.2515017587785,0.0,0.0
0.00032425578378957455,0.0003247397476459769,0.0,638.6652742801742,0.0,0.0
0.0003247397476459769,0.0003252237115023793,0.0,633.0299924482903,0.0,0.0
0.0003252237115023793,0.0003257076753587816,0.0,628.8139667815439,0.0,0.0
0.0003257076753587816,0.00032619163921518397,0.0,620.2566869626868,0.0,0.0
0.00032619163921518397,0.00032667560307158633,0.0,615.5397473552581,0.0,0.0
0.00032667560307158633,0.00032715956692798865,0.0,604.1439552064049,0.0,0.0
0.00032715956692798865,0.000327643530784391,0.0,593.9587050805619,0.0,0.0
0.000327643530784391,0.0003281274946407934,0.0,591.7880780045771,0.0,0.0
0.0003281274946407934,0.0003286114584971957,0.0,576.8441454430533,0.0,0.0
0.0003286114584971957,0.00032909542235359806,0.0,570.6244640137242,0.0,0.0
0.00032909542235359806,0.00032957938621000043,0.0,565.5318389508366,0.0,0.0
0.00032957938621000043,0.00033006335006640275,0.0,561.6914987395415,0.0,0.0
0.00033006335006640275,0.0003305473139228051,0.0,549.5860785080243,0.0,0.0
0.0003305473139228051,0.0003310312777792075,0.0,549.669564164793,0.0,0.0
0.0003310312777792075,0.0003315152416356098,0.0,537.1049728211713,0.0,0.0
0.0003315152416356098,0.00033199920549201216,0.0,532.6802330123727,0.0,0.0
0.00033199920549201216,0.00033248316934841453,0.0,534.7673744315889,0.0,0.0
0.00033248316934841453,0.00033296713320481685,0.0,514.9812737774765,0.0,0.0
0.00033296713320481685,0.0003334510970612192,0.0,511.6001046782886,0.0,0.0
0.0003334510970612192,0.0003339350609176216,0.0,510.3478198267588,0.0,0.0
0.0003339350609176216,0.0003344190247740239,0.0,500.0373412158865,0.0,0.0
0.0003344190247740239,0.00033490298863042626,0.0,494.4438022123309,0.0,0.0
0.00033490298863042626,0.00033538695248682863,0.0,488.0154066411448,0.0,0.0
0.00033538695248682863,0.00033587091634323094,0.0,483.9663522879195,0.0,0.0
0.00033587091634323094,0.0003363548801996333,0.0,469.3981051817358,0.0,0.0
0.0003363548801996333,0.0003368388440560357,0.0,449.52851887079703,0.0,0.0
0.0003368388440560357,0.000337322807912438,0.0,449.4032903856944,0.0,0.0
0.000337322807912438,0.00033780677176884036,0.0,449.1110905869538,0.0,0.0
0.00033780677176884036,0.00033829073562524273,0.0,446.8987206825846,0.0,0.0
0.00033829073562524273,0.00033877469948164504,0.0,438.6336406625374,0.0,0.0
0.00033877469948164504,0.0003392586633380474,0.0,411.95997332490447,0.0,0.0
0.0003392586633380474,0.0003397426271944498,0.0,417.4282838432511,0.0,0.0
0.0003397426271944498,0.0003402265910508521,0.0,403.11049370747276,0.0,0.0
0.0003402265910508521,0.00034071055490725446,0.0,395.9724700537079,0.0,0.0
0.00034071055490725446,0.00034119451876365683,0.0,382.28082234364933,0.0,0.0
0.00034119451876365683,0.00034167848262005914,0.0,378.9831389013301,0.0,0.0
0.00034167848262005914,0.0003421624464764615,0.0,380.31890940958607,0.0,0.0
0.0003421624464764615,0.0003426464103328639,0.0,373.47308555455675,0.0,0.0
0.0003426464103328639,0.0003431303741892662,0.0,362.41123603275116,0.0,0.0
0.0003431303741892662,0.00034361433804566856,0.0,347.8429889265811,0.0,0.0
0.00034361433804566856,0.0003440983019020709,0.0,345.42190488029024,0.0,0.0
0.0003440983019020709,0.00034458226575847324,0.0,340.78845092966833,0.0,0.0
0.00034458226575847324,0.0003450662296148756,0.0,333.0242848501457,0.0,0.0
0.0003450662296148756,0.000345550193471278,0.0,319.45786562524006,0.0,0.0
0.000345550193471278,0.0003460341573276803,0.0,318.62300905758923,0.0,0.0
0.0003460341573276803,0.00034651812118408266,0.0,312.1946134863675,0.0,0.0
0.00034651812118408266,0.000347002085040485,0.0,305.6409894300284,0.0,0.0
0.000347002085040485,0.00034748604889688734,0.0,297.33416658158103,0.0,0.0
0.00034748604889688734,0.0003479700127532897,0.0,290.2378857562125,0.0,0.0
0.0003479700127532897,0.0003484539766096921,0.0,291.36494212258924,0.0,0.0
0.0003484539766096921,0.0003489379404660944,0.0,285.93837443265903,0.0,0.0
0.0003489379404660944,0.00034942190432249676,0.0,274.79303925401217,0.0,0.0
0.00034942190432249676,0.0003499058681788991,0.0,275.21046753785544,0.0,0.0
0.0003499058681788991,0.00035038983203530144,0.0,272.5806693496735,0.0,0.0
0.00035038983203530144,0.0003508737958917038,0.0,265.4426456959234,0.0,0.0
0.0003508737958917038,0.0003513577597481062,0.0,257.177565675827,0.0,0.0
0.0003513577597481062,0.0003518417236045085,0.0,253.37896829288178,0.0,0.0
0.0003518417236045085,0.00035232568746091086,0.0,247.53497231904788,0.0,0.0
0.00035232568746091086,0.0003528096513173132,0.0,238.35155007449637,0.0,0.0
0.0003528096513173132,0.00035329361517371554,0.0,243.026746853568,0.0,0.0
0.00035329361517371554,0.0003537775790301179,0.0,233.2589250116087,0.0,0.0
0.0003537775790301179,0.00035426154288652027,0.0,220.9447906382328,0.0,0.0
0.00035426154288652027,0.0003547455067429226,0.0,223.69981731162332,0.0,0.0
0.0003547455067429226,0.00035522947059932495,0.0,218.18976396486732,0.0,0.0
0.00035522947059932495,0.0003557134344557273,0.0,213.05539607359535,0.0,0.0
0.0003557134344557273,0.00035619739831212964,0.0,207.83754252557802,0.0,0.0
0.00035619739831212964,0.000356681362168532,0.0,206.12608656179736,0.0,0.0
0.000356681362168532,0.00035716532602493437,0.0,195.73212229410044,0.0,0.0
0.00035716532602493437,0.00035764928988133674,0.0,191.59958228405227,0.0,0.0
0.00035764928988133674,0.00035813325373773905,0.0,192.81012430721927,0.0,0.0
0.00035813325373773905,0.0003586172175941414,0.0,183.2510166071872,0.0,0.0
0.0003586172175941414,0.0003591011814505438,0.0,180.3707614486688,0.0,0.0
0.0003591011814505438,0.0003595851453069461,0.0,175.57033618449105,0.0,0.0
0.0003595851453069461,0.00036006910916334847,0.0,174.5685083032476,0.0,0.0
0.00036006910916334847,0.00036055307301975084,0.0,170.81165374865836,0.0,0.0
0.00036055307301975084,0.00036103703687615315,0.0,158.16357674822555,0.0,0.0
0.00036103703687615315,0.0003615210007325555,0.0,162.42134524340898,0.0,0.0
0.0003615210007325555,0.0003620049645889579,0.0,158.83146200235703,0.0,0.0
0.0003620049645889579,0.0003624889284453602,0.0,154.7406648207105,0.0,0.0
0.0003624889284453602,0.00036297289230176257,0.0,149.2723543023466,0.0,0.0
0.00036297289230176257,0.00036345685615816494,0.0,149.39758278749954,0.0,0.0
0.00036345685615816494,0.00036394082001456725,0.0,143.63707247047878,0.0,0.0
0.00036394082001456725,0.0003644247838709696,0.0,140.17241771456372,0.0,0.0
0.0003644247838709696,0.000364908747727372,0.0,140.92378862548156,0.0,0.0
0.000364908747727372,0.0003653927115837743,0.0,132.49173729186273,0.0,0.0
0.0003653927115837743,0.00036587667544017667,0.0,129.06882536433324,0.0,0.0
0.00036587667544017667,0.00036636063929657904,0.0,132.11605183638898,0.0,0.0
0.00036636063929657904,0.00036684460315298135,0.0,124.8945425259147,0.0,0.0
0.00036684460315298135,0.0003673285670093837,0.0,121.722087568692,0.0,0.0
0.0003673285670093837,0.0003678125308657861,0.0,120.63677403069957,0.0,0.0
0.0003678125308657861,0.0003682964947221884,0.0,116.71294816258607,0.0,0.0
0.0003682964947221884,0.00036878045857859077,0.0,115.58589179619622,0.0,0.0
0.00036878045857859077,0.00036926442243499313,0.0,112.95609360798373,0.0,0.0
0.00036926442243499313,0.00036974838629139545,0.0,109.90886713594033,0.0,0.0
0.00036974838629139545,0.0003702323501477978,0.0,106.36072672326038,0.0,0.0
0.0003702323501477978,0.0003707163140042002,0.0,104.899727729809,0.0,0.0
0.0003707163140042002,0.0003712002778606025,0.0,102.26992954160797,0.0,0.0
0.0003712002778606025,0.00037168424171700487,0.0,104.14835681889114,0.0,0.0
0.00037168424171700487,0.00037216820557340723,0.0,96.96859033678723,0.0,0.0
0.00037216820557340723,0.00037265216942980955,0.0,97.05207599356675,0.0,0.0
0.00037265216942980955,0.0003731361332862119,0.0,92.12642224420551,0.0,0.0
0.0003731361332862119,0.0003736200971426143,0.0,91.29156567651901,0.0,0.0
0.0003736200971426143,0.0003741040609990166,0.0,90.62368042237996,0.0,0.0
0.0003741040609990166,0.00037458802485541896,0.0,87.99388223415733,0.0,0.0
0.00037458802485541896,0.00037507198871182133,0.0,86.49114041232163,0.0,0.0
0.00037507198871182133,0.00037555595256822365,0.0,85.82325515818204,0.0,0.0
0.00037555595256822365,0.000376039916424626,0.0,83.23519979834427,0.0,0.0
0.000376039916424626,0.0003765238802810284,0.0,81.94117211843019,0.0,0.0
0.0003765238802810284,0.0003770078441374307,0.0,82.48382888743565,0.0,0.0
0.0003770078441374307,0.00037749180799383306,0.0,80.14623049790421,0.0,0.0
0.00037749180799383306,0.00037797577185023543,0.0,78.51826019091553,0.0,0.0
0.00037797577185023543,0.00037845973570663774,0.0,76.34763311493917,0.0,0.0
0.00037845973570663774,0.0003789436995630401,0.0,74.97011977824789,0.0,0.0
0.0003789436995630401,0.0003794276634194425,0.0,74.6361771511733,0.0,0.0
0.0003794276634194425,0.0003799116272758448,0.0,70.37840865598001,0.0,0.0
0.0003799116272758448,0.00038039559113224716,0.0,71.92289330619215,0.0,0.0
0.00038039559113224716,0.00038087955498864953,0.0,72.29857876165109,0.0,0.0
0.00038087955498864953,0.00038136351884505184,0.0,69.96098037213672,0.0,0.0
0.00038136351884505184,0.0003818474827014542,0.0,69.334837946364,0.0,0.0
0.0003818474827014542,0.0003823314465578566,0.0,64.91009813762554,0.0,0.0
0.0003823314465578566,0.0003828154104142589,0.0,63.24038500225962,0.0,0.0
0.0003828154104142589,0.00038329937427066126,0.0,66.03715450400232,0.0,0.0
0.00038329937427066126,0.00038378333812706363,0.0,66.03715450400232,0.0,0.0
0.00038378333812706363,0.00038426730198346594,0.0,64.7431268240955,0.0,0.0
0.00038426730198346594,0.0003847512658398683,0.0,62.781213890024965,0.0,0.0
0.0003847512658398683,0.0003852352296962707,0.0,61.487186210110885,0.0,0.0
0.0003852352296962707,0.000385719193552673,0.0,59.23307347736396,0.0,0.0
0.000385719193552673,0.00038620315740907536,0.0,56.14410417691727,0.0,0.0
0.00038620315740907536,0.00038668712126547773,0.0,55.350990437615096,0.0,0.0
0.00038668712126547773,0.0003871710851218801,0.0,56.26933266207025,0.0,0.0
0.0003871710851218801,0.0003876550489782824,0.0,53.97347710093841,0.0,0.0
0.0003876550489782824,0.0003881390128346848,0.0,55.47621892276806,0.0,0.0
0.0003881390128346848,0.00038862297669108714,0.0,53.43082033193613,0.0,0.0
0.00038862297669108714,0.00038910694054748946,0.0,51.26019325595698,0.0,0.0
0.00038910694054748946,0.0003895909044038918,0.0,51.30193608433556,0.0,0.0
0.0003895909044038918,0.0003900748682602942,0.0,52.345506793943684,0.0,0.0
0.0003900748682602942,0.0003905588321166965,0.0,49.50699446381512,0.0,0.0
0.0003905588321166965,0.0003910427959730989,0.0,49.67396577734688,0.0,0.0
0.0003910427959730989,0.00039152675982950124,0.0,47.044167589134396,0.0,0.0
0.00039152675982950124,0.00039201072368590356,0.0,45.12399748346049,0.0,0.0
0.00039201072368590356,0.0003924946875423059,0.0,46.12582536467924,0.0,0.0
0.0003924946875423059,0.0003929786513987083,0.0,43.621255661619735,0.0,0.0
0.0003929786513987083,0.0003934626152551106,0.0,43.120341721012664,0.0,0.0
0.0003934626152551106,0.000393946579111513,0.0,41.95154252624673,0.0,0.0
0.000393946579111513,0.00039443054296791534,0.0,40.36531504764238,0.0,0.0
0.00039443054296791534,0.00039491450682431766,0.0,42.28548515332607,0.0,0.0
0.00039491450682431766,0.00039539847068072,0.0,38.319916456810454,0.0,0.0
0.00039539847068072,0.0003958824345371224,0.0,39.69742979349318,0.0,0.0
0.0003958824345371224,0.0003963663983935247,0.0,37.443317060743816,0.0,0.0
0.0003963663983935247,0.0003968503622499271,0.0,37.61028837427692,0.0,0.0
0.0003968503622499271,0.00039733432610632944,0.0,36.94240312012772,0.0,0.0
0.00039733432610632944,0.00039781828996273175,0.0,37.944231001355774,0.0,0.0
0.00039781828996273175,0.0003983022538191341,0.0,34.02040513322496,0.0,0.0
0.0003983022538191341,0.0003987862176755365,0.0,35.10571867121742,0.0,0.0
0.0003987862176755365,0.0003992701815319388,0.0,32.80986311008321,0.0,0.0
0.0003992701815319388,0.00039975414538834117,0.0,35.60663261182931,0.0,0.0
0.00039975414538834117,0.00040023810924474354,0.0,33.06032008038549,0.0,0.0
0.00040023810924474354,0.00040072207310114585,0.0,30.347036235407753,0.0,0.0
0.00040072207310114585,0.0004012060369575482,0.0,31.140149974706528,0.0,0.0
0.0004012060369575482,0.0004016900008139506,0.0,29.053008555490276,0.0,0.0
0.0004016900008139506,0.0004021739646703529,0.0,30.76446451925105,0.0,0.0
0.0004021739646703529,0.00040265792852675527,0.0,31.265378459859505,0.0,0.0
0.00040265792852675527,0.00040314189238315764,0.0,29.720893809639477,0.0,0.0
0.00040314189238315764,0.00040362585623955995,0.0,29.55392249610549,0.0,0.0
0.00040362585623955995,0.0004041098200959623,0.0,27.633752390423222,0.0,0.0
0.0004041098200959623,0.0004045937839523647,0.0,27.29980976334862,0.0,0.0
0.0004045937839523647,0.000405077747808767,0.0,27.0493527930457,0.0,0.0
0.000405077747808767,0.00040556171166516937,0.0,25.880553598281566,0.0,0.0
0.00040556171166516937,0.00040604567552157174,0.0,26.131010568587516,0.0,0.0
0.00040604567552157174,0.00040652963937797405,0.0,24.544783089985916,0.0,0.0
0.00040652963937797405,0.0004070136032343764,0.0,25.713582284744266,0.0,0.0
0.0004070136032343764,0.0004074975670907788,0.0,23.79341217906531,0.0,0.0
0.0004074975670907788,0.0004079815309471811,0.0,25.54661097120983,0.0,0.0
0.0004079815309471811,0.00040846549480358347,0.0,22.833327126225832,0.0,0.0
0.00040846549480358347,0.00040894945865998584,0.0,22.457641670766908,0.0,0.0
0.00040894945865998584,0.00040943342251638815,0.0,23.04204126815004,0.0,0.0
0.00040943342251638815,0.0004099173863727905,0.0,20.53747156508795,0.0,0.0
0.0004099173863727905,0.0004104013502291929,0.0,21.205356819237156,0.0,0.0
0.0004104013502291929,0.0004108853140855952,0.0,20.579214393474583,0.0,0.0
0.0004108853140855952,0.00041136927794199757,0.0,20.746185707009577,0.0,0.0
0.00041136927794199757,0.00041185324179839994,0.0,18.575558631024673,0.0,0.0
0.00041185324179839994,0.00041233720565480225,0.0,19.53564368386634,0.0,0.0
0.00041233720565480225,0.0004128211695112046,0.0,18.24161600395007,0.0,0.0
0.0004128211695112046,0.000413305133367607,0.0,16.57190286857707,0.0,0.0
0.000413305133367607,0.0004137890972240093,0.0,17.49024509303418,0.0,0.0
0.0004137890972240093,0.00041427306108041167,0.0,17.23978812272627,0.0,0.0
0.00041427306108041167,0.00041475702493681403,0.0,16.279703069886793,0.0,0.0
0.00041475702493681403,0.00041524098879321635,0.0,15.194389531896043,0.0,0.0
0.00041524098879321635,0.0004157249526496187,0.0,13.90036185198026,0.0,0.0
0.0004157249526496187,0.0004162089165060211,0.0,16.154474584733816,0.0,0.0
0.0004162089165060211,0.0004166928803624234,0.0,13.942104680366148,0.0,0.0
0.0004166928803624234,0.00041717684421882577,0.0,13.942104680364585,0.0,0.0
0.00041717684421882577,0.00041766080807522813,0.0,13.816876195211611,0.0,0.0
0.00041766080807522813,0.00041814477193163045,0.0,12.564591343683265,0.0,0.0
0.00041814477193163045,0.0004186287357880328,0.0,11.896706089532655,0.0,0.0
0.0004186287357880328,0.0004191126996444352,0.0,11.77147760437968,0.0,0.0
0.0004191126996444352,0.00041959666350083755,0.0,11.85496326114833,0.0,0.0
0.00041959666350083755,0.00042008062735723986,0.0,11.103592350231722,0.0,0.0
0.00042008062735723986,0.00042056459121364223,0.0,10.143507297391002,0.0,0.0
0.00042056459121364223,0.0004210485550700446,0.0,9.433879214857475,0.0,0.0
0.0004210485550700446,0.0004215325189264469,0.0,9.058193759399563,0.0,0.0
0.0004215325189264469,0.0004220164827828493,0.0,8.724251132323948,0.0,0.0
0.0004220164827828493,0.00042250044663925165,0.0,10.226992954159652,0.0,0.0
0.00042250044663925165,0.00042298441049565396,0.0,8.432051333634616,0.0,0.0
0.00042298441049565396,0.00042346837435205633,0.0,8.932965274245573,0.0,0.0
0.00042346837435205633,0.0004239523382084587,0.0,7.6389375943314946,0.0,0.0
0.0004239523382084587,0.000424436302064861,0.0,7.388480624026372,0.0,0.0
0.000424436302064861,0.0004249202659212634,0.0,6.386652742801741,0.0,0.0
0.0004249202659212634,0.00042540422977766575,0.0,5.969224458958491,0.0,0.0
0.00042540422977766575,0.00042588819363406806,0.0,5.677024660268851,0.0,0.0
0.00042588819363406806,0.00042637215749047043,0.0,5.969224458958491,0.0,0.0
0.00042637215749047043,0.0004268561213468728,0.0,5.843995973805516,0.0,0.0
0.0004268561213468728,0.0004273400852032751,0.0,5.510053346731532,0.0,0.0
0.0004273400852032751,0.0004278240490596775,0.0,5.343082033193614,0.0,0.0
0.0004278240490596775,0.00042830801291607985,0.0,5.343082033193614,0.0,0.0
0.00042830801291607985,0.00042879197677248216,0.0,4.508225465507616,0.0,0.0
0.00042879197677248216,0.00042927594062888453,0.0,5.71876748865254,0.0,0.0
0.00042927594062888453,0.0004297599044852869,0.0,5.092625062887663,0.0,0.0
0.0004297599044852869,0.0004302438683416892,0.0,4.758682435813595,0.0,0.0
0.0004302438683416892,0.0004307278321980916,0.0,4.591711122275762,0.0,0.0
0.0004307278321980916,0.00043121179605449395,0.0,5.259596376424963,0.0,0.0
0.00043121179605449395,0.00043169575991089626,0.0,4.341254151970297,0.0,0.0
0.00043169575991089626,0.0004321797237672986,0.0,3.882083039742235,0.0,0.0
0.0004321797237672986,0.000432663687623701,0.0,3.6733688978206094,0.0,0.0
0.000432663687623701,0.0004331476514801033,0.0,4.0907971816643185,0.0,0.0
0.0004331476514801033,0.0004336316153365057,0.0,4.049054353279535,0.0,0.0
0.0004336316153365057,0.00043411557919290804,0.0,4.800425264197387,0.0,0.0
0.00043411557919290804,0.00043459954304931036,0.0,4.591711122276276,0.0,0.0
0.00043459954304931036,0.0004350835069057127,0.0,3.8403402113579097,0.0,0.0
0.0004350835069057127,0.0004355674707621151,0.0,5.134367891271988,0.0,0.0
0.0004355674707621151,0.0004360514346185174,0.0,4.2577684952016375,0.0,0.0
0.0004360514346185174,0.0004365353984749198,0.0,4.758682435813062,0.0,0.0
0.0004365353984749198,0.00043701936233132214,0.0,4.216025666816836,0.0,0.0
0.00043701936233132214,0.00043750332618772446,0.0,4.341254151970297,0.0,0.0
0.00043750332618772446,0.0004379872900441268,0.0,3.8403402113579097,0.0,0.0
0.0004379872900441268,0.0004384712539005292,0.0,3.3394262707460083,0.0,0.0
0.0004384712539005292,0.0004389552177569315,0.0,2.963740815287415,0.0,0.0
0.0004389552177569315,0.0004394391816133339,0.0,4.382996980354136,0.0,0.0
0.0004394391816133339,0.00043992314546973624,0.0,3.965568696510885,0.0,0.0
0.00043992314546973624,0.00044040710932613856,0.0,4.0907971816643185,0.0,0.0
0.00044040710932613856,0.0004408910731825409,0.0,2.7550266733654567,0.0,0.0
0.0004408910731825409,0.0004413750370389433,0.0,4.382996980354136,0.0,0.0
0.0004413750370389433,0.0004418590008953456,0.0,4.0907971816643185,0.0,0.0
0.0004418590008953456,0.00044234296475174797,0.0,3.882083039742235,0.0,0.0
0.00044234296475174797,0.00044282692860815034,0.0,4.424739808738462,0.0,0.0
0.00044282692860815034,0.00044331089246455265,0.0,4.2577684952016375,0.0,0.0
0.00044331089246455265,0.000443794856320955,0.0,3.6316260694362845,0.0,0.0
0.000443794856320955,0.0004442788201773574,0.0,4.174282838432511,0.0,0.0
0.0004442788201773574,0.0004447627840337597,0.0,4.174282838432979,0.0,0.0
0.0004447627840337597,0.00044524674789016207,0.0,4.174282838432511,0.0,0.0
0.00044524674789016207,0.00044573071174656444,0.0,3.3811690991303336,0.0,0.0
0.00044573071174656444,0.00044621467560296675,0.0,3.088969300440404,0.0,0.0
0.00044621467560296675,0.0004466986394593691,0.0,3.3811690991303336,0.0,0.0
0.0004466986394593691,0.0004471826033157715,0.0,3.172454957208708,0.0,0.0
0.0004471826033157715,0.0004476665671721738,0.0,3.3811690991307124,0.0,0.0
0.0004476665671721738,0.00044815053102857617,0.0,3.3811690991303336,0.0,0.0
0.00044815053102857617,0.00044863449488497854,0.0,2.7132838449811323,0.0,0.0
0.00044863449488497854,0.0004491184587413809,0.0,2.421084046290856,0.0,0.0
0.0004491184587413809,0.0004496024225977832,0.0,2.462826874675457,0.0,0.0
0.0004496024225977832,0.0004500863864541856,0.0,2.7967695017497824,0.0,0.0
0.0004500863864541856,0.00045057035031058796,0.0,1.9619129340632802,0.0,0.0
0.00045057035031058796,0.00045105431416699027,0.0,1.711455963757521,0.0,0.0
0.00045105431416699027,0.00045153827802339264,0.0,1.7949416205259796,0.0,0.0
0.00045153827802339264,0.000452022241879795,0.0,2.295855561137881,0.0,0.0
0.000452022241879795,0.0004525062057361973,0.0,1.6279703069888616,0.0,0.0
0.0004525062057361973,0.0004529901695925997,0.0,1.9201701056789549,0.0,0.0
0.0004529901695925997,0.00045347413344900205,0.0,1.544484650220029,0.0,0.0
0.00045347413344900205,0.00045395809730540437,0.0,1.4609989934515424,0.0,0.0
0.00045395809730540437,0.00045444206116180674,0.0,0.9600850528394774,0.0,0.0
0.00045444206116180674,0.0004549260250182091,0.0,1.6697131353730041,0.0,0.0
0.0004549260250182091,0.0004554099888746114,0.0,1.168799194761234,0.0,0.0
0.0004554099888746114,0.0004558939527310138,0.0,1.3775133366827284,0.0,0.0
0.0004558939527310138,0.00045637791658741615,0.0,0.9183422244551523,0.0,0.0
0.00045637791658741615,0.00045686188044381847,0.0,1.168799194761234,0.0,0.0
0.00045686188044381847,0.00045734584430022083,0.0,0.8348565676865021,0.0,0.0
0.00045734584430022083,0.0004578298081566232,0.0,0.9600850528394774,0.0,0.0
0.0004578298081566232,0.0004583137720130255,0.0,1.5027418218358721,0.0,0.0
0.0004583137720130255,0.0004587977358694279,0.0,0.9600850528394774,0.0,0.0
0.0004587977358694279,0.00045928169972583025,0.0,0.7513709109178519,0.0,0.0
0.00045928169972583025,0.00045976566358223257,0.0,0.8765993960709254,0.0,0.0
0.00045976566358223257,0.00046024962743863493,0.0,1.0435707096081277,0.0,0.0
0.00046024962743863493,0.0004607335912950373,0.0,0.8765993960708273,0.0,0.0
0.0004607335912950373,0.0004612175551514396,0.0,0.584399597380617,0.0,0.0
0.0004612175551514396,0.000461701519007842,0.0,0.6678852541492017,0.0,0.0
0.000461701519007842,0.00046218548286424435,0.0,0.7096280825335267,0.0,0.0
0.00046218548286424435,0.00046266944672064666,0.0,0.7513709109179361,0.0,0.0
0.00046266944672064666,0.00046315341057704903,0.0,0.6678852541492017,0.0,0.0
0.00046315341057704903,0.0004636373744334514,0.0,0.5426567689962264,0.0,0.0
0.0004636373744334514,0.0004641213382898537,0.0,0.41742828384329783,0.0,0.0
0.0004641213382898537,0.0004646053021462561,0.0,0.7096280825335267,0.0,0.0
0.0004646053021462561,0.00046508926600265845,0.0,0.29219979869027574,0.0,0.0
