x,y,value
-20.7208931419375,-17.45454545453125,0.1383114473148959
-20.7208931419375,-16.6379585326875,0.14095286409469998
-20.7208931419375,-15.82137161084375,0.1130971730682657
-20.7208931419375,-15.004784689,0.06954141295461813
-20.7208931419375,-14.18819776715625,0.046049711808372175
-20.7208931419375,-13.37161084528125,0.049892192915576776
-20.7208931419375,-12.5550239234375,0.05363890807212022
-20.7208931419375,-11.73843700159375,0.07236492965113688
-20.7208931419375,-10.92185007975,0.0785844314609028
-20.7208931419375,-10.10526315790625,0.07113418253298864
-20.7208931419375,-9.28867623603125,0.062483115036455344
-20.7208931419375,-8.4720893141875,0.05278689827468053
-20.7208931419375,-7.65550239234375,0.04839022297443005
-20.7208931419375,-6.8389154705,0.06374947845646381
-20.7208931419375,-6.02232854865625,0.06780107027910957
-20.7208931419375,-5.20574162678125,0.05488189314050939
-20.7208931419375,-4.3891547049375,0.04139971111764336
-20.7208931419375,-3.57256778309375,0.04904491600435244
-20.7208931419375,-2.75598086125,0.049308965090152757
-20.7208931419375,-1.93939393940625,0.025870248547099187
-20.7208931419375,-1.12280701753125,0.004670636998686596
-20.7208931419375,-0.3062200956875,0.010615532419458892
-20.7208931419375,0.51036682615625,0.010412961859529467
-20.7208931419375,1.326953748,0.04049319722888195
-20.7208931419375,2.14354066984375,0.05493822737393235
-20.7208931419375,2.96012759171875,0.063390700152838
-20.7208931419375,3.7767145135625,0.0636302414458
-20.7208931419375,4.59330143540625,0.05916803805000139
-20.7208931419375,5.40988835725,0.05277071479326962
-20.7208931419375,6.22647527909375,0.031015854510671317
-20.7208931419375,7.04306220096875,0.018156523952179194
-20.7208931419375,7.8596491228125,0.01411716938008572
-20.7208931419375,8.67623604465625,0.018465687802120757
-20.7208931419375,9.4928229665,0.03291419598087835
-20.7208931419375,10.30940988834375,0.05622104384037113
-20.7208931419375,11.12599681021875,0.05517568036981633
-20.7208931419375,11.9425837320625,0.028461490697825092
-20.7208931419375,12.75917065390625,0.010345968338913571
-20.7208931419375,13.57575757575,0.020314709831694405
-20.7208931419375,14.39234449759375,0.0351074435454973
-20.7208931419375,15.20893141946875,0.04046087979706254
-20.7208931419375,16.0255183413125,0.04318051046338515
-20.7208931419375,16.84210526315625,0.036985057499097446
-20.7208931419375,17.658692185,0.044228959565374336
-20.7208931419375,18.47527910684375,0.043899654824632976
-20.7208931419375,19.29186602871875,0.02971129340035671
-20.7208931419375,20.1084529505625,0.06228131747587906
-20.7208931419375,20.92503987240625,0.09836108539263244
-20.7208931419375,21.74162679425,0.0991007060376306
-20.7208931419375,22.55821371609375,0.07242375915063615
-20.7208931419375,23.37480063796875,0.0527269724746786
-20.7208931419375,24.1913875598125,0.05542352425169004
-19.90430622009375,-24.8038277511875,0.1028418011051031
-19.90430622009375,-23.98724082934375,0.10371604418605106
-19.90430622009375,-23.1706539075,0.11528476462674755
-19.90430622009375,-22.35406698565625,0.1631234466734307
-19.90430622009375,-21.53748006378125,0.2606332207278298
-19.90430622009375,-20.7208931419375,0.3728935655841415
-19.90430622009375,-19.90430622009375,0.42885426470730775
-19.90430622009375,-19.08771929825,0.38209560516090463
-19.90430622009375,-18.27113237640625,0.2707812712806406
-19.90430622009375,-17.45454545453125,0.18304353528409847
-19.90430622009375,-16.6379585326875,0.16765273667697783
-19.90430622009375,-15.82137161084375,0.16017756318160567
-19.90430622009375,-15.004784689,0.12765331310657171
-19.90430622009375,-14.18819776715625,0.07409236890777528
-19.90430622009375,-13.37161084528125,0.035167731536800806
-19.90430622009375,-12.5550239234375,0.03999416866489446
-19.90430622009375,-11.73843700159375,0.08410760310735517
-19.90430622009375,-10.92185007975,0.10200473661760251
-19.90430622009375,-10.10526315790625,0.08597789324245703
-19.90430622009375,-9.28867623603125,0.0744052901457446
-19.90430622009375,-8.4720893141875,0.05380038097698693
-19.90430622009375,-7.65550239234375,0.020302116558285708
-19.90430622009375,-6.8389154705,0.03896107237935873
-19.90430622009375,-6.02232854865625,0.0573891058567744
-19.90430622009375,-5.20574162678125,0.04711689728893565
-19.90430622009375,-4.3891547049375,0.036061390220017614
-19.90430622009375,-3.57256778309375,0.03889959689664158
-19.90430622009375,-2.75598086125,0.0542650625956243
-19.90430622009375,-1.93939393940625,0.049005619821682375
-19.90430622009375,-1.12280701753125,0.02175517598173278
-19.90430622009375,-0.3062200956875,0.009043011000404572
-19.90430622009375,0.51036682615625,0.005388940450133997
-19.90430622009375,1.326953748,0.015366671672382086
-19.90430622009375,2.14354066984375,0.024205476825781447
-19.90430622009375,2.96012759171875,0.026748370519565745
-19.90430622009375,3.7767145135625,0.03061436857805996
-19.90430622009375,4.59330143540625,0.049161535731743033
-19.90430622009375,5.40988835725,0.055568338012625035
-19.90430622009375,6.22647527909375,0.056011220473394165
-19.90430622009375,7.04306220096875,0.05730852907213115
-19.90430622009375,7.8596491228125,0.019240223609863053
-19.90430622009375,8.67623604465625,0.0026450874102789718
-19.90430622009375,9.4928229665,0.018614528914332764
-19.90430622009375,10.30940988834375,0.03696084848147933
-19.90430622009375,11.12599681021875,0.034763784061323515
-19.90430622009375,11.9425837320625,0.010648559037829455
-19.90430622009375,12.75917065390625,0.018788046686035235
-19.90430622009375,13.57575757575,0.034412889255195936
-19.90430622009375,14.39234449759375,0.035453851260746946
-19.90430622009375,15.20893141946875,0.02848213200877547
-19.90430622009375,16.0255183413125,0.03226676259076846
-19.90430622009375,16.84210526315625,0.030583781074384062
-19.90430622009375,17.658692185,0.01747145796888671
-19.90430622009375,18.47527910684375,0.019083924623808212
-19.90430622009375,19.29186602871875,0.029674569374382457
-19.90430622009375,20.1084529505625,0.051130357698005474
-19.90430622009375,20.92503987240625,0.07750173994788982
-19.90430622009375,21.74162679425,0.08584403149254766
-19.90430622009375,22.55821371609375,0.07563506409168037
-19.90430622009375,23.37480063796875,0.05556867499987208
-19.90430622009375,24.1913875598125,0.060288410468449787
-19.08771929825,-24.8038277511875,0.09604498683251743
-19.08771929825,-23.98724082934375,0.09730249591055967
-19.08771929825,-23.1706539075,0.10317695088073425
-19.08771929825,-22.35406698565625,0.11798675311930323
-19.08771929825,-21.53748006378125,0.17152520052490894
-19.08771929825,-20.7208931419375,0.27359300611067794
-19.08771929825,-19.90430622009375,0.3820956051609044
-19.08771929825,-19.08771929825,0.4281199458103855
-19.08771929825,-18.27113237640625,0.3704206566586461
-19.08771929825,-17.45454545453125,0.2647160865263216
-19.08771929825,-16.6379585326875,0.1932342424934485
-19.08771929825,-15.82137161084375,0.17631721242955634
-19.08771929825,-15.004784689,0.16397124134324953
-19.08771929825,-14.18819776715625,0.13361889159330997
-19.08771929825,-13.37161084528125,0.08446102410992866
-19.08771929825,-12.5550239234375,0.03920819865369348
-19.08771929825,-11.73843700159375,0.06634372970416288
-19.08771929825,-10.92185007975,0.10375221122086181
-19.08771929825,-10.10526315790625,0.09899812764134716
-19.08771929825,-9.28867623603125,0.08581511970646709
-19.08771929825,-8.4720893141875,0.06239634417197112
-19.08771929825,-7.65550239234375,0.02503283768945062
-19.08771929825,-6.8389154705,0.028747280527827115
-19.08771929825,-6.02232854865625,0.06462849753900146
-19.08771929825,-5.20574162678125,0.06427881140979105
-19.08771929825,-4.3891547049375,0.05249205712850795
-19.08771929825,-3.57256778309375,0.04709167439814575
-19.08771929825,-2.75598086125,0.04811070177106817
-19.08771929825,-1.93939393940625,0.04247983477184995
-19.08771929825,-1.12280701753125,0.020548262143600893
-19.08771929825,-0.3062200956875,0.00645862121202582
-19.08771929825,0.51036682615625,0.009678284538887968
-19.08771929825,1.326953748,0.01645917064519173
-19.08771929825,2.14354066984375,0.014345540322303467
-19.08771929825,2.96012759171875,0.017011539850655226
-19.08771929825,3.7767145135625,0.00975610244892618
-19.08771929825,4.59330143540625,0.036681496656745985
-19.08771929825,5.40988835725,0.046057533572573625
-19.08771929825,6.22647527909375,0.05328981812661839
-19.08771929825,7.04306220096875,0.06005357353566007
-19.08771929825,7.8596491228125,0.02400187359493889
-19.08771929825,8.67623604465625,0.013270251813002645
-19.08771929825,9.4928229665,0.031193412491536454
-19.08771929825,10.30940988834375,0.046435661163230765
-19.08771929825,11.12599681021875,0.045829452301526546
-19.08771929825,11.9425837320625,0.02676208612024665
-19.08771929825,12.75917065390625,0.027444654571118096
-19.08771929825,13.57575757575,0.04684293143579309
